link,area,quartos,vagas,banheiros,local,valor
https://sp.olx.com.br/regiao-de-bauru-e-marilia/imoveis/casa-villaggio-1-3-quartos-3-suites-4-banheiros-1-sala-3-vagas-1336710857,220 metros quadrados,3 quartos,2 vagas de garagem,4 banheiros,R$ 5.000,Bauru -  SP
https://sp.olx.com.br/regiao-de-sorocaba/imoveis/casa-residencial-para-locacao-parque-campolim-sorocaba-ca3119-1336710805,372 metros quadrados,4 quartos,4 vagas de garagem,5 ou mais banheiros,R$ 18.000,Sorocaba -  SP
https://sp.olx.com.br/regiao-de-sorocaba/imoveis/casa-residencial-para-locacao-parque-campolim-sorocaba-ca3414-1336710769,519 metros quadrados,4 quartos,5 ou mais vagas de garagem,5 ou mais banheiros,R$ 20.000,Sorocaba -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/sobrado-cidade-jardim-sp-1336710716,500 metros quadrados,4 quartos,4 vagas de garagem,5 ou mais banheiros,R$ 45.000,São Paulo -  SP
https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casas-no-bairro-jardim-piratininga-2-quartos-1-suite-2-vagas-1336710622,105 metros quadrados,2 quartos,2 vagas de garagem,2 banheiros,R$ 1.300,Ribeirão Preto -  SP
https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casas-no-bairro-vila-tiberio-2-quartos-1-vaga-1336710608,90 metros quadrados,2 quartos,1 vaga de garagem,,R$ 840,Ribeirão Preto -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/atibaia-casa-padrao-ribeirao-dos-porcos-1336710521,180 metros quadrados,3 quartos,5 ou mais vagas de garagem,2 banheiros,R$ 5.500,Atibaia -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/atibaia-casa-padrao-jardim-maristela-1336710506,110 metros quadrados,2 quartos,2 vagas de garagem,2 banheiros,R$ 3.500,Atibaia -  SP
https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/imoveis/casa-com-5-dormitorios-para-alugar-300-m-por-r-9-462-24-mes-jardim-das-industrias-s-1336710429,300 metros quadrados,5 ou mais quartos,4 vagas de garagem,5 ou mais banheiros,R$ 9.350,São José dos Campos -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-1-dormitorio-para-alugar-50-m-por-r-1-399-00-mes-km-18-osasco-sp-1336710378,50 metros quadrados,,,,R$ 1.350,Osasco -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-assobradada-perdizes-sp-1336710362,140 metros quadrados,,,3 banheiros,R$ 9.000,São Paulo -  SP
https://pr.olx.com.br/regiao-de-maringa/imoveis/casa-para-locacao-em-maringa-conjunto-habitacional-karina-com-1-quarto-com-60-m-1336710364,60 metros quadrados,,1 vaga de garagem,,R$ 1.300,Maringá -  PR
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casas-com-1-dormitorio-para-alugar-por-r-600-vila-universal-em-barueri-sp-contato-sui-1336710357,40 metros quadrados,,,,R$ 600,Barueri -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-assobradada-cambuci-sp-1336710333,330 metros quadrados,,3 vagas de garagem,3 banheiros,R$ 12.000,São Paulo -  SP
https://pr.olx.com.br/regiao-de-maringa/imoveis/sobrado-para-locacao-em-maringa-vila-morangueira-com-3-quartos-com-120-m-1336710266,120 metros quadrados,3 quartos,2 vagas de garagem,2 banheiros,R$ 1.500,Maringá -  PR
https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/imoveis/casa-com-3-dormitorios-para-alugar-290-m-por-r-13-850-mes-villa-branca-jacarei-sp-1336710254,290 metros quadrados,3 quartos,4 vagas de garagem,2 banheiros,R$ 12.900,Jacareí -  SP
https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-de-primeira-locacao-1274478480,65 metros quadrados,2 quartos,,,R$ 1.300,São Gonçalo -  RJ
https://pe.olx.com.br/grande-recife/imoveis/alugo-no-janga-casa-2-quartos-1321276581,52 metros quadrados,2 quartos,1 vaga de garagem,,R$ 950,Paulista -  PE
https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-em-condominio-em-arniqueiras-1311052626,800 metros quadrados,3 quartos,5 ou mais vagas de garagem,3 banheiros,R$ 3.800,Brasília -  DF
https://go.olx.com.br/grande-goiania-e-anapolis/imoveis/alugo-casa-na-t6-1336371616,,5 ou mais quartos,5 ou mais vagas de garagem,5 ou mais banheiros,R$ 15.000,Goiânia -  GO
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-assobradada-vila-mariana-sp-1336710225,190 metros quadrados,5 ou mais quartos,2 vagas de garagem,5 ou mais banheiros,R$ 12.000,São Paulo -  SP
https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/imoveis/sobrado-jardim-sao-dimas-locacao-1336710183,221 metros quadrados,4 quartos,4 vagas de garagem,2 banheiros,R$ 5.500,São José dos Campos -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-assobradada-jardim-america-sp-1336710176,851 metros quadrados,5 ou mais quartos,,5 ou mais banheiros,R$ 37.000,São Paulo -  SP
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/imoveis/locacao-casa-resid-canoas-rs-brasil-1336710121,70 metros quadrados,2 quartos,1 vaga de garagem,,R$ 1.300,Canoas -  RS
https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-vila-totoli-1320332855,45 metros quadrados,,,,R$ 590,Franca -  SP
https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/imoveis/casa-com-4-dormitorios-para-alugar-249-m-por-r-8-000-00-mes-saco-do-indaia-ilhabela-1336710074,249 metros quadrados,4 quartos,,4 banheiros,R$ 8.000,Ilhabela -  SP
https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/imoveis/casa-com-4-dormitorios-para-alugar-280-m-por-r-9-590-00-mes-urbanova-sao-jose-dos-c-1336710070,280 metros quadrados,4 quartos,2 vagas de garagem,3 banheiros,R$ 9.000,São José dos Campos -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-assobradada-vila-clementino-sp-1336709984,280 metros quadrados,3 quartos,2 vagas de garagem,4 banheiros,R$ 10.000,São Paulo -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/moderna-casa-terrea-para-locacao-localizada-no-condominio-phytus-rua-vitoria-264-bairro-j-1336709961,280 metros quadrados,3 quartos,2 vagas de garagem,3 banheiros,R$ 6.500,"Jacaré, Cabreúva -  SP"
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/sobrado-higienopolis-sp-1336709965,240 metros quadrados,3 quartos,2 vagas de garagem,2 banheiros,R$ 12.000,São Paulo -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-com-4-dormitorios-350-m-venda-por-r-3-900-000-00-ou-aluguel-por-r-19-804-00-mes-1336709954,350 metros quadrados,4 quartos,4 vagas de garagem,5 ou mais banheiros,R$ 18.000,Campinas -  SP
https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/imoveis/casa-com-linda-vista-para-o-mar-no-lado-norte-de-ilhabela-1336709948,161 metros quadrados,3 quartos,3 vagas de garagem,4 banheiros,R$ 8.000,Ilhabela -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-assobradada-vila-olimpia-sp-1336709952,224 metros quadrados,,2 vagas de garagem,3 banheiros,R$ 20.000,São Paulo -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/sobrado-barra-funda-sp-1336709933,480 metros quadrados,4 quartos,5 ou mais vagas de garagem,5 ou mais banheiros,R$ 18.000,São Paulo -  SP
https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/imoveis/casa-serimbura-1336709903,525 metros quadrados,5 ou mais quartos,4 vagas de garagem,5 ou mais banheiros,R$ 39.000,São José dos Campos -  SP
https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/imoveis/casa-para-locacao-jardim-alvorada-3-dormit-rios-1336709895,150 metros quadrados,3 quartos,2 vagas de garagem,2 banheiros,R$ 3.000,São José dos Campos -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-assobradada-pacaembu-sp-1336709854,800 metros quadrados,4 quartos,5 ou mais vagas de garagem,5 ou mais banheiros,R$ 45.000,São Paulo -  SP
https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/imoveis/casa-3-dorm-suites-escritorio-sala-jantar-1336709807,270 metros quadrados,3 quartos,5 ou mais vagas de garagem,,R$ 4.500,São José do Rio Preto -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-para-aluguel-2-quartos-1-suite-1-vaga-vila-ema-sao-paulo-sp-1336709805,70 metros quadrados,2 quartos,1 vaga de garagem,,R$ 1.600,São Paulo -  SP
https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/imoveis/giardino-ii-casa-assobradada-03-dormitorios-1336709799,93 metros quadrados,3 quartos,2 vagas de garagem,3 banheiros,R$ 2.500,São José do Rio Preto -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-para-alugar-vila-cristina-piracicaba-codigo-ca02111-1336709759,63 metros quadrados,2 quartos,2 vagas de garagem,2 banheiros,R$ 1.300,Piracicaba -  SP
https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/imoveis/locacao-de-casa-de-03-dormitorios-localizado-no-bairro-vila-anchieta-1336709736,170 metros quadrados,3 quartos,1 vaga de garagem,2 banheiros,R$ 1.700,São José do Rio Preto -  SP
https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-residencial-com-3-suites-com-closet-para-alugar-580m-jardim-itau-mirim-1336709581,300 metros quadrados,3 quartos,4 vagas de garagem,5 ou mais banheiros,R$ 5.000,Ribeirão Preto -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-para-locacao-3-dormitorios-um-suite-tambore-4-alphavilee-1336709575,160 metros quadrados,3 quartos,2 vagas de garagem,3 banheiros,R$ 8.500,Santana de Parnaíba -  SP
https://pe.olx.com.br/grande-recife/imoveis/casa-em-cond-em-aldeia-2-suites-e-1-quarto-104m-modificado-1336709576,107 metros quadrados,3 quartos,2 vagas de garagem,3 banheiros,R$ 3.000,Camaragibe -  PE
https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/imoveis/jardim-nunes-com-3-dormitorios-1336709565,130 metros quadrados,3 quartos,3 vagas de garagem,3 banheiros,R$ 1.300,São José do Rio Preto -  SP
https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-sobrado-residencial-com-3-quartos-para-alugar-190m-vila-tiberio-1336709559,190 metros quadrados,3 quartos,2 vagas de garagem,3 banheiros,R$ 3.000,Ribeirão Preto -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/portal-paraiso-2-1336709478,350 metros quadrados,4 quartos,,5 ou mais banheiros,R$ 18.000,Jundiaí -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/canto-da-natureza-1336709463,112 metros quadrados,4 quartos,2 vagas de garagem,3 banheiros,R$ 5.500,Jundiaí -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/otimo-sobrado-residencial-1336709464,120 metros quadrados,2 quartos,2 vagas de garagem,3 banheiros,R$ 3.500,Jundiaí -  SP
https://al.olx.com.br/alagoas/imoveis/primeiro-andar-piso-superior-1336709453,,5 ou mais quartos,,4 banheiros,R$ 2.200,Maceió -  AL
https://pe.olx.com.br/grande-recife/imoveis/casa-para-alugar-bairro-cordeiro-1336709396,70 metros quadrados,2 quartos,1 vaga de garagem,,R$ 800,Recife -  PE
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-2-dormitorios-para-alugar-120-m-vila-vitoria-santo-andre-sp-1336709381,120 metros quadrados,2 quartos,2 vagas de garagem,,R$ 1.600,Santo André -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-terrea-com-3-dormitorios-ressaca-atibaia-sp-1336709312,136 metros quadrados,3 quartos,2 vagas de garagem,2 banheiros,R$ 5.000,Atibaia -  SP
https://mt.olx.com.br/regiao-de-cuiaba/imoveis/casa-de-esquina-para-locacao-no-bairro-boa-esperanca-para-fins-comerciais-1336709297,386 metros quadrados,2 quartos,5 ou mais vagas de garagem,3 banheiros,R$ 7.000,Cuiabá -  MT
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-493-m-4-quartos-sendo-2-suites-a-venda-no-bairro-butanta-1336709231,493 metros quadrados,4 quartos,2 vagas de garagem,5 ou mais banheiros,R$ 11.000,São Paulo -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-300-m-venda-por-r-980-000-00-ou-aluguel-por-r-4-980-00-mes-nova-campinas-ca-1336709192,300 metros quadrados,3 quartos,4 vagas de garagem,3 banheiros,R$ 4.500,Campinas -  SP
https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/imoveis/casa-com-3-dormitorios-para-alugar-282-m-por-r-11-012-00-mes-abranches-curitiba-pr-1336709155,282 metros quadrados,3 quartos,2 vagas de garagem,4 banheiros,R$ 9.412,Curitiba -  PR
https://pe.olx.com.br/grande-recife/imoveis/aluga-se-casa-nona-em-condominio-em-aldeia-3-suites-1336709150,240 metros quadrados,3 quartos,4 vagas de garagem,4 banheiros,R$ 5.500,Camaragibe -  PE
https://pe.olx.com.br/grande-recife/imoveis/casa-duplex-em-aldeia-2-suites-1-quarto-65m-1-vaga-1336709011,66 metros quadrados,3 quartos,1 vaga de garagem,3 banheiros,R$ 2.500,Camaragibe -  PE
https://pr.olx.com.br/regiao-de-ponta-grossa-e-guarapuava/imoveis/casa-com-2-dormitorios-para-alugar-por-r-600-mes-lagoa-irati-parana-1336708941,99 metros quadrados,2 quartos,1 vaga de garagem,,R$ 600,Irati -  PR
https://sp.olx.com.br/grande-campinas/imoveis/casa-residencial-em-campinas-sp-loteamento-alphaville-campinas-1336708883,351 metros quadrados,3 quartos,4 vagas de garagem,5 ou mais banheiros,R$ 14.000,Campinas -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-para-locacao-de-2-dormitorios-na-vila-gumercindo-1336708848,55 metros quadrados,2 quartos,,2 banheiros,R$ 2.700,São Paulo -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-5-dormitorios-450-m-venda-por-r-1-500-000-00-ou-aluguel-por-r-9-050-00-mes-1336708835,450 metros quadrados,5 ou mais quartos,5 ou mais vagas de garagem,4 banheiros,R$ 8.000,São Paulo -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-para-alugar-no-condominio-park-campestre-i-piracicaba-codigo-cc00421-1336708810,720 metros quadrados,5 ou mais quartos,5 ou mais vagas de garagem,5 ou mais banheiros,R$ 12.000,Piracicaba -  SP
https://ba.olx.com.br/grande-salvador/imoveis/casa-de-4-quarto-sendo-1-suite-master-varanda-e-4-vagas-de-garagem-em-vilas-do-atlantico-1336708775,417 metros quadrados,4 quartos,4 vagas de garagem,5 ou mais banheiros,R$ 15.350,Lauro de Freitas -  BA
https://mg.olx.com.br/regiao-de-juiz-de-fora/imoveis/casa-com-3-dormitorios-para-alugar-por-r-2-855-mes-tiguera-juiz-de-fora-mg-1336708740,150 metros quadrados,3 quartos,,2 banheiros,R$ 2.200,Juiz de Fora -  MG
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/condominio-fechado-vila-maria-1336708739,50 metros quadrados,2 quartos,,,R$ 1.600,São Paulo -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-em-condominio-vila-sabrina-1336708727,40 metros quadrados,,,,R$ 1.300,São Paulo -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-3-dormitorios-para-alugar-110-m-por-r-3-722-43-mes-super-quadra-morumbi-sa-1336708724,110 metros quadrados,3 quartos,3 vagas de garagem,2 banheiros,R$ 3.500,São Paulo -  SP
https://sc.olx.com.br/florianopolis-e-regiao/imoveis/otima-casa-com-2-quartos-individual-no-terreno-1329860308,,2 quartos,1 vaga de garagem,,,São José -  SC
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-recem-reformada-150m2--jardins-1301962547,150 metros quadrados,5 ou mais quartos,,4 banheiros,R$ 8.500,São Paulo -  SP
https://rj.olx.com.br/norte-do-estado-do-rio/imoveis/excelente-casa-no-parque-santa-elisa-1250m-em-otima-localizacao-1185712138,1250 metros quadrados,4 quartos,4 vagas de garagem,4 banheiros,R$ 5.500,Nova Friburgo -  RJ
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/imoveis/excelente-casa-no-condominio-santa-monica-1336369045,170 metros quadrados,3 quartos,2 vagas de garagem,3 banheiros,R$ 4.800,Santa Maria -  RS
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/sobrado-com-4-dormitorios-300-m-venda-por-r-2-990-000-00-ou-aluguel-por-r-19-250-00-1336708725,300 metros quadrados,4 quartos,5 ou mais vagas de garagem,5 ou mais banheiros,R$ 19.000,São Caetano do Sul -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-2-dormitorios-para-alugar-70-m-por-r-1-700-00-mes-centro-braganca-paulista-1336708718,70 metros quadrados,2 quartos,1 vaga de garagem,,R$ 1.700,Bragança Paulista -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-residencial-em-jundiai-sp-recanto-parrilo-1336708700,185 metros quadrados,2 quartos,4 vagas de garagem,2 banheiros,R$ 2.700,Jundiaí -  SP
https://sp.olx.com.br/grande-campinas/imoveis/linda-casa-para-locacao-em-condominio-de-vinhedo-1336708677,600 metros quadrados,4 quartos,5 ou mais vagas de garagem,5 ou mais banheiros,R$ 23.000,Vinhedo -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-para-locacao-em-bolsao-de-seguranca-em-valinhos-1336708678,304 metros quadrados,4 quartos,4 vagas de garagem,4 banheiros,R$ 4.900,Valinhos -  SP
https://sc.olx.com.br/norte-de-santa-catarina/imoveis/casa-pra-alugar-mensal-santa-lidia-penha-1336708624,50 metros quadrados,2 quartos,,,R$ 1.500,Penha -  SC
https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitinetes-650-incluso-agua-e-luz-1336708527,58 metros quadrados,,,,R$ 650,Itaguaí -  RJ
https://sc.olx.com.br/norte-de-santa-catarina/imoveis/aluguel-de-temporada-casa-com-piscina-em-camboriu-5-minutos-da-praia-central-de-balnea-1336708523,120 metros quadrados,3 quartos,4 vagas de garagem,3 banheiros,R$ 1.500,Camboriú -  SC
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/sobrado-alto-padrao-vila-maria-1336708487,310 metros quadrados,3 quartos,5 ou mais vagas de garagem,5 ou mais banheiros,R$ 7.000,São Paulo -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-com-1-dormitorio-para-alugar-110-m-por-r-985-mes-cidade-satelite-iris-campinas-1336708455,110 metros quadrados,,,,R$ 950,Campinas -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-jardim-santa-judith-campinas-1336708392,192 metros quadrados,3 quartos,5 ou mais vagas de garagem,3 banheiros,R$ 3.000,Campinas -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-terrea-na-vila-maria-1-dormitorio-e-sala-1336708387,45 metros quadrados,,,,R$ 1.400,São Paulo -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-terrea-vila-maria-alta-1-dormitorio-e-sala-1336708377,35 metros quadrados,,,,R$ 1.000,São Paulo -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-terrea-em-vila-do-bosque-sao-paulo-1336708367,90 metros quadrados,2 quartos,1 vaga de garagem,2 banheiros,R$ 1.600,São Paulo -  SP
https://pr.olx.com.br/regiao-de-maringa/imoveis/casa-para-locacao-em-maringa-jardim-paris-com-3-quartos-com-104-m-1336708369,104 metros quadrados,3 quartos,2 vagas de garagem,3 banheiros,R$ 2.400,Maringá -  PR
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-para-aluguel-1-quarto-1-vaga-cidade-sao-mateus-sao-paulo-sp-1336708345,50 metros quadrados,,1 vaga de garagem,,R$ 1.200,São Paulo -  SP
https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/imoveis/casa-no-condominio-maria-julia-com-piscina-e-sistema-de-energia-solar-1336708324,159 metros quadrados,3 quartos,4 vagas de garagem,3 banheiros,R$ 4.600,São José do Rio Preto -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/sobrado-com-4-dormitorios-para-alugar-100-m-por-r-2-250-00-mes-vila-paraiso-guarulh-1336708320,100 metros quadrados,4 quartos,2 vagas de garagem,2 banheiros,R$ 2.250,Guarulhos -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/sobrado-com-2-dormitorios-para-alugar-por-r-2-500-00-mes-residencial-algarve-mogi-das-1336708323,125 metros quadrados,2 quartos,2 vagas de garagem,3 banheiros,R$ 2.400,Mogi das Cruzes -  SP
https://am.olx.com.br/regiao-de-manaus/imoveis/casa-com-3-quartos-condominio-com-piscina-e-seguranca-24h-no-vitta-club-house-1336708318,72 metros quadrados,3 quartos,3 vagas de garagem,2 banheiros,R$ 2.350,Manaus -  AM
https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/imoveis/casa-para-locacao-em-uberlandia-nova-uberlandia-3-dormitorios-1-suite-3-banheiros-3-v-1336708316,200 metros quadrados,3 quartos,3 vagas de garagem,3 banheiros,R$ 3.700,Uberlândia -  MG
https://sp.olx.com.br/regiao-de-sorocaba/imoveis/casa-para-locacao-condominio-golden-sigma-sorocaba-sp-1336708315,167 metros quadrados,3 quartos,2 vagas de garagem,2 banheiros,R$ 5.000,Sorocaba -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-2-dormitorios-venda-locacao-1336708278,100 metros quadrados,2 quartos,,,R$ 1.890,Mogi das Cruzes -  SP
https://pe.olx.com.br/grande-recife/imoveis/casa-para-locacao-em-madalena-1336708267,160 metros quadrados,3 quartos,1 vaga de garagem,,R$ 4.000,Recife -  PE
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-2-dormitorios-para-alugar-por-r-1-400-00-mes-centro-mogi-das-cruzes-sp-1336708229,85 metros quadrados,2 quartos,,,R$ 1.400,Mogi das Cruzes -  SP
https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/imoveis/casa-para-locacao-em-uberlandia-jardim-europa-2-dormitorios-1-suite-2-banheiros-1-vag-1336708190,80 metros quadrados,2 quartos,1 vaga de garagem,2 banheiros,R$ 1.200,Uberlândia -  MG
https://ba.olx.com.br/regiao-de-feira-de-santana-e-alagoinhas/imoveis/feira-de-santana-casa-de-condominio-papagaio-1336708184,337 metros quadrados,4 quartos,4 vagas de garagem,,R$ 12.000,Feira de Santana -  BA
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-2-dormitorios-para-alugar-por-r-2-100-00-mes-vila-oliveira-mogi-das-cruzes-s-1336708181,140 metros quadrados,2 quartos,,3 banheiros,R$ 1.900,Mogi das Cruzes -  SP
